"","country","latitude","longitude","primary_fuel"
"1389","BRA",-4.3521,-70.0258,"Oil"
"1391","BRA",-23.4735,-46.6361,"Oil"
"1392","BRA",-23.5435,-46.6266,"Oil"
"1395","BRA",-20.125,-40.2985,"Gas"
"1396","BRA",-23.6758,-53.4052,"Oil"
"1397","BRA",-29.9405,-50.9825,"Oil"
"1398","BRA",-23.5435,-46.6266,"Oil"
"1408","BRA",-23.5316,-46.9603,"Gas"
"1409","BRA",-23.003,-44.3085,"Oil"
"1415","BRA",-2.9649,-57.5786,"Oil"
"1416","BRA",-8.7641,-67.3094,"Oil"
"1423","BRA",-3.7132,-38.5336,"Oil"
"1424","BRA",-9.6618,-35.7258,"Oil"
"1425","BRA",-28.2588,-52.3972,"Oil"
"1431","BRA",-22.9192,-43.4408,"Gas"
"1433","BRA",-19.749,-44.8875,"Coal"
"1434","BRA",-23.507,-46.8665,"Oil"
"1435","BRA",-9.6746,-35.9565,"Gas"
"1436","BRA",-15.7968,-47.9403,"Oil"
"1446","BRA",-14.196,-41.6572,"Oil"
"1448","BRA",-23.5235,-46.893,"Oil"
"1449","BRA",-27.094,-48.908,"Oil"
"1457","BRA",-22.702,-46.9765,"Oil"
"1459","BRA",-23.4628,-46.5333,"Oil"
"1460","BRA",-22.9111,-47.0964,"Oil"
"1461","BRA",-20.1602,-44.9091,"Oil"
"1462","BRA",-18.3519,-49.2197,"Oil"
"1463","BRA",-22.9044,-47.0625,"Oil"
"1464","BRA",-21.8438,-46.4923,"Oil"
"1466","BRA",-23.4163,-51.9611,"Oil"
"1467","BRA",-22.4888,-47.3903,"Oil"
"1468","BRA",-22.478,-47.4472,"Oil"
"1470","BRA",-22.899,-43.1985,"Gas"
"1471","BRA",-21.8499,-47.4697,"Oil"
"1472","BRA",-2.5268,-44.2972,"Oil"
"1473","BRA",-21.7551,-42.5483,"Oil"
"1474","BRA",-9.706,-35.8855,"Gas"
"1475","BRA",-3.0574,-60.077,"Oil"
"1477","BRA",-11.335,-62.2767,"Oil"
"1478","BRA",-10.2125,-63.8294,"Oil"
"1479","BRA",-10.5681,-63.6072,"Oil"
"1480","BRA",-12.4342,-64.2225,"Oil"
"1481","BRA",-9.3633,-62.5856,"Oil"
"1482","BRA",-9.2851,-63.1306,"Oil"
"1483","BRA",-9.4164,-61.9947,"Oil"
"1484","BRA",-9.7378,-66.6061,"Oil"
"1485","BRA",-12.0406,-63.5722,"Oil"
"1486","BRA",-9.7008,-64.5192,"Oil"
"1487","BRA",-9.8639,-62.1658,"Oil"
"1488","BRA",-9.7719,-66.3425,"Oil"
"1489","BRA",-9.6469,-65.725,"Oil"
"1490","BRA",-14.3432,-48.4308,"Oil"
"1491","BRA",-21.1268,-48.9628,"Oil"
"1492","BRA",-22.8061,-43.2582,"Oil"
"1493","BRA",-9.5546,-35.7366,"Oil"
"1494","BRA",-22.9924,-43.25,"Oil"
"1495","BRA",-9.9818,-67.8383,"Oil"
"1496","BRA",-19.5488,-44.0664,"Oil"
"1498","BRA",-20.125,-40.2985,"Oil"
"1499","BRA",-25.4233,-49.2803,"Oil"
"1500","BRA",-22.696,-47.3422,"Gas"
"1503","BRA",-3.3255,-61.2016,"Gas"
"1508","BRA",-8.283,-35.0255,"Oil"
"1510","BRA",-23.6367,-46.4621,"Oil"
"1528","BRA",0.3843,-53.954,"Oil"
"1549","BRA",-15.245,-40.2385,"Oil"
"1550","BRA",2.502,-50.9395,"Oil"
"1552","BRA",-12.694,-38.3145,"Gas"
"1553","BRA",-12.5975,-38.2732,"Gas"
"1555","BRA",-28.4317,-53.878,"Oil"
"1556","BRA",-27.8548,-54.4707,"Oil"
"1557","BRA",-28.4007,-54.9626,"Oil"
"1560","BRA",-7.2307,-35.89,"Oil"
"1564","BRA",-4.8424,-42.1836,"Oil"
"1570","BRA",-21.7155,-41.3285,"Gas"
"1576","BRA",-22.7731,-47.366,"Oil"
"1580","BRA",-31.5458,-53.6566,"Coal"
"1590","BRA",-23.66,-46.5285,"Oil"
"1593","BRA",1.8265,-61.1136,"Oil"
"1597","BRA",-5.1149,-67.3281,"Oil"
"1601","BRA",-3.1938,-59.7647,"Oil"
"1604","BRA",-22.899,-43.1985,"Gas"
"1606","BRA",-21.1593,-47.8055,"Oil"
"1607","BRA",-23.4861,-47.4719,"Oil"
"1608","BRA",-23.4643,-46.5122,"Oil"
"1609","BRA",-22.8496,-47.0178,"Oil"
"1610","BRA",-23.9632,-46.36,"Oil"
"1611","BRA",-23.5188,-46.5914,"Oil"
"1613","BRA",-23.0951,-45.822,"Gas"
"1621","BRA",-23.5066,-46.8666,"Oil"
"1626","BRA",-22.7033,-47.6246,"Oil"
"1627","BRA",-29.1742,-51.2178,"Oil"
"1628","BRA",-3.7327,-38.6434,"Oil"
"1636","BRA",-8.0668,-34.9225,"Oil"
"1637","BRA",-26.6347,-48.7047,"Oil"
"1638","BRA",-23.1314,-45.7531,"Oil"
"1639","BRA",-23.2847,-45.9417,"Oil"
"1640","BRA",-22.453,-47.5205,"Oil"
"1641","BRA",-21.5487,-47.7725,"Oil"
"1642","BRA",-23.2949,-45.981,"Gas"
"1643","BRA",-12.7038,-38.5669,"Gas"
"1646","BRA",-12.9159,-38.4431,"Oil"
"1647","BRA",-12.9792,-38.4697,"Oil"
"1648","BRA",-12.9914,-38.4486,"Oil"
"1649","BRA",-10.9414,-37.0581,"Oil"
"1650","BRA",-9.6312,-35.6999,"Oil"
"1651","BRA",-9.6489,-35.7058,"Oil"
"1652","BRA",-12.9006,-38.3326,"Oil"
"1653","BRA",-9.4253,-40.5055,"Oil"
"1654","BRA",-10.9386,-37.0828,"Oil"
"1656","BRA",-18.91,-48.2594,"Oil"
"1663","BRA",-22.7818,-43.3025,"Gas"
"1664","BRA",-30.029,-51.2205,"Oil"
"1675","BRA",-22.31,-42.8644,"Oil"
"1676","BRA",-12.0843,-38.3436,"Oil"
"1677","BRA",-7.7943,-34.9166,"Oil"
"1678","BRA",-28.5308,-49.3094,"Oil"
"1679","BRA",-22.407,-47.5515,"Oil"
"1681","BRA",-23.459,-46.5235,"Gas"
"1687","BRA",-23.6461,-46.6386,"Oil"
"1688","BRA",-12.5333,-60.8889,"Oil"
"1695","BRA",-29.3584,-51.9556,"Oil"
"1696","BRA",-18.7794,-41.9541,"Oil"
"1697","BRA",-3.0241,-59.9592,"Oil"
"1700","BRA",-22.5945,-47.3542,"Oil"
"1709","BRA",-3.8366,-62.053,"Gas"
"1717","BRA",-24.7758,-49.8856,"Oil"
"1718","BRA",-22.9192,-43.4408,"Gas"
"1719","BRA",-22.3563,-46.9605,"Oil"
"1728","BRA",-21.2305,-50.5078,"Oil"
"1731","BRA",-13.1149,-60.5186,"Oil"
"1733","BRA",-23.4864,-46.7439,"Oil"
"1736","BRA",-7.5084,-34.9747,"Oil"
"1737","BRA",-15.6103,-56.1544,"Oil"
"1738","BRA",-17.6875,-49.1329,"Oil"
"1739","BRA",-23.682,-46.6135,"Oil"
"1741","BRA",-23.5822,-46.6736,"Oil"
"1742","BRA",-16.7083,-49.2725,"Oil"
"1743","BRA",-29.914,-51.1745,"Oil"
"1744","BRA",-15.592,-56.0875,"Oil"
"1745","BRA",-23.6288,-46.7015,"Oil"
"1746","BRA",-23.6461,-46.6386,"Oil"
"1747","BRA",-1.4558,-48.5044,"Oil"
"1748","BRA",-23.674,-46.688,"Oil"
"1749","BRA",-12.967,-38.5015,"Oil"
"1750","BRA",-23.6032,-46.6874,"Gas"
"1751","BRA",-1.3624,-48.3628,"Oil"
"1756","BRA",-23.4166,-47.1528,"Oil"
"1757","BRA",-19.9432,-44.0061,"Gas"
"1762","BRA",-31.7595,-52.474,"Oil"
"1766","BRA",-22.899,-43.1985,"Oil"
"1767","BRA",-18.166,-47.9325,"Oil"
"1768","BRA",-29.939,-51.7085,"Oil"
"1775","BRA",-26.7716,-51.0058,"Oil"
"1791","BRA",-21.36,-46.9305,"Oil"
"1792","BRA",-3.6875,-45.428,"Coal"
"1793","BRA",-23.8608,-46.3623,"Coal"
"1794","BRA",-5.365,-49.1085,"Coal"
"1802","BRA",-7.2324,-39.478,"Oil"
"1803","BRA",-16.6947,-47.5085,"Oil"
"1807","BRA",-12.8236,-38.4245,"Oil"
"1809","BRA",-7.6116,-72.665,"Oil"
"1810","BRA",-7.6308,-72.67,"Oil"
"1812","BRA",-15.596,-56.097,"Gas"
"1818","BRA",-30.0914,-51.1556,"Oil"
"1819","BRA",-30.0914,-51.1556,"Oil"
"1820","BRA",-3.1423,-59.9705,"Oil"
"1829","BRA",-16.398,-48.9344,"Oil"
"1830","BRA",-10.7343,-37.8016,"Oil"
"1854","BRA",-20.1197,-44.9212,"Oil"
"1855","BRA",2.7617,-60.7247,"Oil"
"1858","BRA",-22.9096,-43.7297,"Oil"
"1859","BRA",-18.7541,-49.2632,"Oil"
"1866","BRA",-22.1743,-49.9736,"Oil"
"1878","BRA",-20.117,-44.2141,"Oil"
"1879","BRA",-14.8621,-40.83,"Oil"
"1881","BRA",-2.5896,-43.1995,"Gas"
"1882","BRA",-10.2875,-48.2956,"Oil"
"1883","BRA",-22.8349,-43.3605,"Oil"
"1885","BRA",-23.5678,-46.6939,"Oil"
"1886","BRA",-23.544,-46.6265,"Oil"
"1887","BRA",-23.6461,-46.6386,"Gas"
"1888","BRA",-22.899,-43.1985,"Oil"
"1890","BRA",-6.6566,-69.8666,"Oil"
"1893","BRA",-3.121,-59.9186,"Oil"
"1894","BRA",-23.2038,-46.8144,"Oil"
"1895","BRA",-22.9927,-47.0976,"Oil"
"1897","BRA",-19.7756,-44.0626,"Oil"
"1905","BRA",-3.98,-38.6105,"Gas"
"1906","BRA",-25.58,-49.6265,"Gas"
"1907","BRA",-22.368,-46.9325,"Gas"
"1916","BRA",-3.598,-39.0477,"Oil"
"1917","BRA",-7.4368,-70.0203,"Oil"
"1922","BRA",-21.7602,-43.3408,"Oil"
"1928","BRA",-19.9196,-43.9289,"Oil"
"1936","BRA",-25.2877,-49.2147,"Oil"
"1937","BRA",-12.7805,-38.3944,"Oil"
"1945","BRA",-23.9293,-46.4239,"Gas"
"1947","BRA",-10.9071,-37.0622,"Oil"
"1948","BRA",-23.6163,-45.4036,"Oil"
"1949","BRA",-23.1755,-45.8775,"Oil"
"1959","BRA",-1.4575,-48.4944,"Oil"
"1960","BRA",-23.3516,-47.8475,"Oil"
"1961","BRA",-20.5032,-43.9168,"Oil"
"1962","BRA",-23.5985,-46.908,"Oil"
"1963","BRA",-23.5999,-46.9097,"Oil"
"1964","BRA",-27.595,-48.5486,"Oil"
"1965","BRA",-3.7489,-38.4539,"Oil"
"1969","BRA",-23.5839,-46.6728,"Oil"
"1984","BRA",-8.1713,-70.3496,"Oil"
"1985","BRA",-8.1639,-70.3539,"Oil"
"1987","BRA",-23.6949,-46.6691,"Gas"
"1991","BRA",-7.9077,-34.8933,"Oil"
"1992","BRA",-20.1246,-40.2983,"Oil"
"1993","BRA",-7.9077,-34.8933,"Oil"
"1995","BRA",-23.8482,-50.3808,"Coal"
"2003","BRA",-3.0707,-60.0144,"Oil"
"2005","BRA",-2.5202,-66.0291,"Oil"
"2009","BRA",-3.6771,-38.8566,"Gas"
"2010","BRA",-26.4579,-48.7487,"Oil"
"2015","BRA",-20.791,-49.2105,"Oil"
"2019","BRA",-19.9437,-44.1898,"Oil"
"2023","BRA",-28.4452,-52.1905,"Oil"
"2024","BRA",-28.6124,-52.2118,"Oil"
"2030","BRA",-20.8157,-49.37,"Oil"
"2041","BRA",-23.6449,-46.8428,"Oil"
"2043","BRA",-10.938,-37.0493,"Oil"
"2044","BRA",-22.501,-43.1695,"Gas"
"2045","BRA",-16.7193,-49.2547,"Oil"
"2046","BRA",-23.9582,-46.3703,"Oil"
"2047","BRA",-23.5263,-47.4544,"Oil"
"2048","BRA",-20.4685,-45.1161,"Oil"
"2049","BRA",-22.9981,-43.6061,"Oil"
"2050","BRA",-19.9105,-44.1889,"Oil"
"2054","BRA",-12.8694,-38.5052,"Oil"
"2062","BRA",-29.7563,-51.1378,"Oil"
"2064","BRA",-16.4028,-48.9282,"Oil"
"2065","BRA",-23.4402,-46.9083,"Oil"
"2066","BRA",-3.5274,-44.5174,"Oil"
"2067","BRA",-3.5274,-44.5174,"Oil"
"2068","BRA",-27.1107,-48.9364,"Oil"
"2069","BRA",-22.9192,-43.4408,"Gas"
"2073","BRA",-12.6668,-38.5311,"Oil"
"2074","BRA",-12.6668,-38.5311,"Oil"
"2075","BRA",-22.782,-43.3025,"Gas"
"2081","BRA",-20.913,-46.9819,"Oil"
"2085","BRA",-22.7096,-43.2458,"Gas"
"2088","BRA",-16.0013,-41.2878,"Oil"
"2089","BRA",-15.9988,-39.9375,"Oil"
"2090","BRA",-19.9638,-44.1889,"Oil"
"2091","BRA",-23.6712,-46.951,"Oil"
"2094","BRA",-23.544,-46.6265,"Oil"
"2096","BRA",-23.529,-46.7825,"Oil"
"2104","BRA",-9.2585,-60.3055,"Oil"
"2118","BRA",-3.5761,-61.395,"Gas"
"2119","BRA",-8.3377,-67.3088,"Gas"
"2120","BRA",-3.3243,-61.2,"Gas"
"2121","BRA",-19.9168,-43.9283,"Oil"
"2122","BRA",-5.1485,-42.7847,"Oil"
"2124","BRA",-25.5226,-48.5081,"Oil"
"2125","BRA",-3.1301,-58.473,"Oil"
"2127","BRA",-12.8694,-38.5052,"Oil"
"2128","BRA",-15.592,-56.0875,"Oil"
"2130","BRA",-19.9226,-43.9484,"Gas"
"2131","BRA",-19.9266,-43.9579,"Oil"
"2132","BRA",-23.6599,-46.5289,"Oil"
"2133","BRA",-23.6599,-46.5289,"Oil"
"2134","BRA",-28.256,-52.403,"Oil"
"2135","BRA",-22.774,-47.2865,"Oil"
"2136","BRA",-20.53,-49.3045,"Oil"
"2137","BRA",-22.9458,-43.3636,"Oil"
"2138","BRA",-23.544,-46.6265,"Gas"
"2139","BRA",-26.2425,-52.6916,"Oil"
"2140","BRA",-23.1071,-45.6764,"Oil"
"2141","BRA",-23.6682,-46.6772,"Oil"
"2142","BRA",-15.6248,-56.0868,"Oil"
"2155","BRA",-19.948,-44.3335,"Oil"
"2157","BRA",-12.896,-38.2905,"Gas"
"2158","BRA",-3.713,-38.5335,"Gas"
"2159","BRA",-6.3555,-39.2891,"Oil"
"2168","BRA",-25.5628,-49.3473,"Gas"
"2174","BRA",-20.4468,-45.5227,"Oil"
"2175","BRA",-23.4205,-46.2233,"Oil"
"2178","BRA",-29.6749,-51.0439,"Oil"
"2182","BRA",-19.464,-42.5275,"Gas"
"2186","BRA",-7.0507,-71.6819,"Oil"
"2195","BRA",-10.851,-37.1165,"Oil"
"2202","BRA",-20.0552,-44.1116,"Oil"
"2205","BRA",-4.451,-43.8765,"Oil"
"2206","BRA",-2.7449,-58.0125,"Oil"
"2213","BRA",-3.0863,-59.9058,"Oil"
"2214","BRA",-23.6462,-46.6386,"Oil"
"2215","BRA",-23.544,-46.6265,"Oil"
"2216","BRA",-23.5288,-46.5616,"Oil"
"2233","BRA",-20.8793,-51.3493,"Oil"
"2234","BRA",-16.6302,-49.3205,"Oil"
"2235","BRA",-21.323,-46.733,"Oil"
"2236","BRA",-22.9558,-43.3783,"Oil"
"2238","BRA",-23.301,-45.9565,"Gas"
"2240","BRA",-9.256,-64.3677,"Oil"
"2249","BRA",-18.8894,-48.2485,"Oil"
"2250","BRA",-2.9816,-60.0178,"Gas"
"2252","BRA",-23.6277,-46.7264,"Oil"
"2257","BRA",-5.3785,-36.8091,"Gas"
"2261","BRA",-9.4342,-71.8839,"Oil"
"2262","BRA",-28.441,-48.9485,"Coal"
"2263","BRA",-28.441,-48.9485,"Coal"
"2264","BRA",-28.441,-48.9485,"Coal"
"2273","BRA",-7.2094,-39.3061,"Oil"
"2278","BRA",-21.6855,-43.4475,"Gas"
"2284","BRA",-10.3591,-58.5821,"Oil"
"2287","BRA",-3.4699,-66.0575,"Oil"
"2288","BRA",-2.7382,-66.7589,"Oil"
"2290","BRA",-21.79,-48.1665,"Oil"
"2291","BRA",-29.4724,-51.4116,"Oil"
"2295","BRA",-22.8269,-43.0539,"Oil"
"2299","BRA",-19.3256,-40.0606,"Oil"
"2300","BRA",-23.2821,-51.1416,"Oil"
"2301","BRA",-22.5513,-47.3597,"Oil"
"2302","BRA",-22.5956,-48.7869,"Oil"
"2303","BRA",-23.9101,-48.8623,"Oil"
"2315","BRA",-23.2081,-47.5661,"Oil"
"2316","BRA",-0.8232,-52.5169,"Oil"
"2318","BRA",-22.899,-43.1985,"Oil"
"2319","BRA",-18.8588,-41.7966,"Oil"
"2320","BRA",-26.7746,-53.1925,"Oil"
"2321","BRA",-19.8605,-47.4301,"Oil"
"2322","BRA",-22.8085,-42.958,"Oil"
"2325","BRA",-23.459,-46.5235,"Gas"
"2330","BRA",-3.139,-58.4345,"Oil"
"2336","BRA",-22.7213,-47.6397,"Oil"
"2339","BRA",-20.741,-51.6541,"Gas"
"2343","BRA",-19.5323,-39.7992,"Gas"
"2348","BRA",-7.2618,-64.7841,"Oil"
"2349","BRA",-22.4157,-44.2808,"Oil"
"2350","BRA",-26.4773,-49.1505,"Oil"
"2351","BRA",-26.706,-49.1632,"Oil"
"2352","BRA",-30.3703,-54.3373,"Oil"
"2355","BRA",-4.865,-44.3506,"Gas"
"2356","BRA",-22.9505,-43.1778,"Oil"
"2357","BRA",-20.2706,-45.6231,"Oil"
"2358","BRA",-30.0188,-51.1916,"Gas"
"2359","BRA",-19.9407,-44.1091,"Oil"
"2360","BRA",-1.762,-55.8565,"Oil"
"2361","BRA",-1.762,-55.8565,"Oil"
"2362","BRA",-7.8562,-34.9002,"Oil"
"2363","BRA",-25.5305,-49.1967,"Oil"
"2364","BRA",-26.1118,-50.2986,"Oil"
"2371","BRA",-5.854,-35.3445,"Gas"
"2377","BRA",-15.8062,-49.0024,"Oil"
"2382","BRA",-3.2913,-60.6075,"Oil"
"2384","BRA",-3.428,-60.4494,"Oil"
"2391","BRA",-8.8733,-69.2803,"Oil"
"2393","BRA",-22.9458,-43.3641,"Oil"
"2395","BRA",-5.3646,-49.1083,"Oil"
"2397","BRA",-3.873,-38.6165,"Oil"
"2400","BRA",-4.8613,-42.7816,"Oil"
"2401","BRA",-4.8221,-44.355,"Gas"
"2402","BRA",-26.2875,-48.8785,"Gas"
"2403","BRA",-19.754,-40.3765,"Gas"
"2405","BRA",-1.852,-65.5715,"Oil"
"2408","BRA",-8.9439,-72.7864,"Oil"
"2409","BRA",-30.3324,-54.3105,"Oil"
"2410","BRA",-29.7566,-55.857,"Oil"
"2411","BRA",-31.3519,-54.0266,"Oil"
"2412","BRA",-31.7678,-52.4062,"Oil"
"2413","BRA",-12.5757,-60.8972,"Oil"
"2414","BRA",-16.639,-49.2653,"Oil"
"2415","BRA",-14.4591,-54.03,"Oil"
"2416","BRA",-19.5237,-51.3863,"Oil"
"2417","BRA",-17.8024,-50.9501,"Oil"
"2418","BRA",-11.7232,-61.715,"Oil"
"2419","BRA",-14.6282,-57.5403,"Oil"
"2420","BRA",-6.8424,-51.4236,"Oil"
"2431","BRA",-2.6219,-60.2502,"Oil"
"2432","BRA",-2.6219,-60.2502,"Oil"
"2433","BRA",-3.0911,-60.4709,"Oil"
"2434","BRA",-3.3957,-57.7044,"Oil"
"2436","BRA",-22.7502,-46.085,"Oil"
"2439","BRA",-21.257,-50.6335,"Oil"
"2440","BRA",-21.469,-47.3535,"Oil"
"2443","BRA",-19.9669,-44.2034,"Coal"
"2444","BRA",-19.9583,-44.1509,"Oil"
"2448","BRA",-12.694,-38.3145,"Gas"
"2450","BRA",-20.1393,-44.1903,"Oil"
"2453","BRA",-22.9591,-47.0894,"Oil"
"2460","BRA",-20.439,-54.6365,"Gas"
"2470","BRA",3.1219,-60.7085,"Oil"
"2471","BRA",-0.8621,-52.5339,"Oil"
"2486","BRA",-23.6182,-46.6912,"Oil"
"2487","BRA",-23.6182,-46.6912,"Oil"
"2488","BRA",-23.6182,-46.6912,"Oil"
"2490","BRA",-22.702,-46.9765,"Oil"
"2497","BRA",-12.6566,-38.2655,"Oil"
"2499","BRA",-9.6158,-64.9292,"Oil"
"2501","BRA",-22.0056,-47.4406,"Oil"
"2503","BRA",-13.8249,-56.0728,"Oil"
"2507","BRA",-5.3418,-42.8069,"Oil"
"2508","BRA",-23.891,-46.4155,"Coal"
"2509","BRA",-22.478,-47.4472,"Oil"
"2510","BRA",-22.6952,-43.4558,"Oil"
"2513","BRA",-23.4857,-46.4294,"Oil"
"2518","BRA",-5.811,-35.1971,"Oil"
"2519","BRA",-5.7896,-35.1941,"Oil"
"2520","BRA",-5.8832,-35.2006,"Oil"
"2521","BRA",-5.8803,-35.2195,"Oil"
"2523","BRA",-3.8513,-38.5872,"Oil"
"2524","BRA",-12.8324,-38.408,"Oil"
"2525","BRA",-8.3343,-35.0128,"Oil"
"2527","BRA",-22.757,-47.1445,"Oil"
"2528","BRA",-22.2988,-41.873,"Gas"
"2529","BRA",-22.899,-43.1985,"Gas"
"2530","BRA",-22.881,-43.2753,"Oil"
"2531","BRA",-3.7817,-38.5182,"Oil"
"2536","BRA",-9.8435,-57.8019,"Oil"
"2539","BRA",-13.022,-57.0645,"Oil"
"2541","BRA",-9.968,-57.4555,"Oil"
"2548","BRA",-23.4624,-46.8558,"Oil"
"2551","BRA",0.9949,-61.4626,"Oil"
"2552","BRA",-3.2163,-59.0125,"Oil"
"2553","BRA",-29.9668,-51.1844,"Oil"
"2554","BRA",-21.0118,-49.4866,"Oil"
"2555","BRA",-24.4718,-47.8189,"Oil"
"2556","BRA",-25.4968,-49.1603,"Gas"
"2557","BRA",-12.7388,-38.3008,"Gas"
"2558","BRA",-12.4141,-38.933,"Oil"
"2559","BRA",-1.3616,-48.3628,"Oil"
"2560","BRA",-2.7732,-43.0825,"Gas"
"2561","BRA",-26.2125,-49.3926,"Oil"
"2562","BRA",-23.3525,-46.8674,"Oil"
"2563","BRA",-23.544,-46.6265,"Oil"
"2564","BRA",3.8384,-51.8266,"Oil"
"2565","BRA",3.6063,-51.8411,"Oil"
"2568","BRA",-23.544,-46.6265,"Gas"
"2571","BRA",-24.117,-48.8945,"Oil"
"2579","BRA",-5.0824,-42.78,"Oil"
"2581","BRA",-23.5207,-46.653,"Oil"
"2582","BRA",-12.5492,-38.2972,"Oil"
"2583","BRA",-20.586,-42.166,"Oil"
"2584","BRA",-25.4541,-49.2475,"Oil"
"2585","BRA",-20.4418,-43.923,"Oil"
"2586","BRA",-30.0657,-51.2155,"Oil"
"2587","BRA",-23.66,-46.5285,"Gas"
"2588","BRA",-22.899,-43.1985,"Gas"
"2589","BRA",-22.706,-42.2391,"Oil"
"2590","BRA",-22.7746,-42.1564,"Oil"
"2591","BRA",-22.6335,-42.2886,"Oil"
"2592","BRA",-12.6522,-38.4549,"Oil"
"2593","BRA",-23.3013,-45.9564,"Oil"
"2606","BRA",-16.806,-49.915,"Oil"
"2607","BRA",-8.283,-35.0255,"Gas"
"2614","BRA",-21.76,-43.3405,"Gas"
"2618","BRA",-23.5723,-51.4144,"Oil"
"2625","BRA",-2.6291,-56.7311,"Oil"
"2626","BRA",-4.8141,-44.3436,"Gas"
"2652","BRA",-7.8568,-35.0094,"Oil"
"2677","BRA",-10.316,-36.5695,"Oil"
"2682","BRA",-7.8585,-35.008,"Oil"
"2685","BRA",-25.4739,-49.2788,"Oil"
"2689","BRA",-23.8669,-46.42,"Oil"
"2690","BRA",-22.782,-43.3025,"Gas"
"2691","BRA",-9.3707,-40.5597,"Oil"
"2693","BRA",-8.388,-35.0055,"Oil"
"2694","BRA",-12.4032,-38.4969,"Gas"
"2719","BRA",-23.6963,-46.6686,"Oil"
"2722","BRA",-22.9371,-47.1405,"Oil"
"2723","BRA",-23.6585,-46.4966,"Oil"
"2732","BRA",-22.148,-42.41,"Oil"
"2733","BRA",-22.3891,-41.7983,"Oil"
"2734","BRA",-21.7989,-41.3338,"Gas"
"2735","BRA",-22.229,-48.7095,"Oil"
"2736","BRA",-22.875,-42.0095,"Gas"
"2744","BRA",-10.9074,-51.6214,"Oil"
"2753","BRA",-8.2633,-72.7414,"Oil"
"2758","BRA",-2.5246,-44.2961,"Coal"
"2759","BRA",-3.5918,-38.8661,"Coal"
"2760","BRA",-5.8706,-35.2933,"Oil"
"2761","BRA",-5.8688,-35.3046,"Oil"
"2769","BRA",-19.6341,-44.0044,"Oil"
"2772","BRA",-31.5482,-53.6733,"Coal"
"2778","BRA",-23.4916,-47.4511,"Oil"
"2780","BRA",-23.1688,-47.2575,"Oil"
"2781","BRA",-12.8389,-38.4384,"Oil"
"2789","BRA",-8.0139,-34.8889,"Oil"
"2790","BRA",-8.1136,-34.8972,"Oil"
"2794","BRA",-22.2331,-45.876,"Oil"
"2795","BRA",-8.108,-34.923,"Oil"
"2796","BRA",-2.5293,-44.2155,"Oil"
"2797","BRA",-22.9003,-43.1881,"Oil"
"2798","BRA",-22.9326,-43.3656,"Gas"
"2802","BRA",-26.9453,-52.521,"Oil"
"2806","BRA",-23.0174,-43.4791,"Oil"
"2808","BRA",-22.7105,-43.2586,"Gas"
"2809","BRA",-23.1811,-45.819,"Oil"
"2810","BRA",-23.891,-46.4155,"Oil"
"2811","BRA",-22.7246,-47.1189,"Oil"
"2812","BRA",-18.8724,-48.2514,"Oil"
"2815","BRA",-3.1438,-59.9436,"Oil"
"2821","BRA",-15.6427,-56.123,"Oil"
"2825","BRA",-23.7548,-46.5717,"Oil"
"2840","BRA",-9.9616,-67.7819,"Oil"
"2841","BRA",-9.9646,-67.8289,"Oil"
"2844","BRA",-8.7205,-63.9053,"Oil"
"2849","BRA",-2.695,-59.6905,"Oil"
"2869","BRA",-10.8332,-61.4544,"Oil"
"2873","BRA",0.95,-60.4085,"Oil"
"2877","BRA",-9.626,-64.5244,"Oil"
"2878","BRA",-9.293,-63.4586,"Oil"
"2879","BRA",-22.9385,-47.0625,"Oil"
"2881","BRA",-23.544,-46.6265,"Oil"
"2882","BRA",-23.544,-46.6265,"Oil"
"2884","BRA",-12.6619,-38.1969,"Gas"
"2885","BRA",-12.9769,-38.5075,"Oil"
"2886","BRA",-23.6461,-46.6386,"Oil"
"2887","BRA",-17.5907,-44.7089,"Oil"
"2888","BRA",-1.3977,-48.425,"Oil"
"2889","BRA",-29.1735,-51.21,"Oil"
"2890","BRA",-25.4349,-49.258,"Oil"
"2891","BRA",-25.4349,-49.258,"Oil"
"2892","BRA",-2.9954,-59.9923,"Oil"
"2893","BRA",-12.9327,-38.3855,"Oil"
"2894","BRA",2.8541,-60.703,"Oil"
"2895","BRA",-22.8349,-43.315,"Oil"
"2896","BRA",-19.4505,-44.2161,"Oil"
"2898","BRA",-5.1221,-42.7991,"Oil"
"2899","BRA",-22.2271,-49.8997,"Oil"
"2900","BRA",-23.5599,-46.6378,"Oil"
"2901","BRA",-15.7767,-47.7879,"Oil"
"2904","BRA",-10.4178,-36.9126,"Oil"
"2915","BRA",-23.196,-47.2572,"Gas"
"2950","BRA",-12.6935,-38.3147,"Oil"
"2951","BRA",-23.6473,-46.842,"Oil"
"2978","BRA",-21.7704,-48.5403,"Oil"
"3003","BRA",-8.8405,-49.7219,"Oil"
"3011","BRA",-9.4408,-70.485,"Oil"
"3020","BRA",-0.0096,-51.1716,"Oil"
"3024","BRA",-2.4785,-54.7211,"Oil"
"3033","BRA",-3.1005,-67.9278,"Oil"
"3037","BRA",-23.5999,-46.9091,"Oil"
"3041","BRA",-15.7767,-47.7879,"Oil"
"3042","BRA",3.1219,-60.7085,"Oil"
"3044","BRA",-29.8724,-51.1374,"Gas"
"3047","BRA",-10.9902,-37.0854,"Oil"
"3048","BRA",-10.9071,-37.0622,"Oil"
"3062","BRA",0.9,-51.9925,"Oil"
